학교구분,학교명,본분교,지역,주소
대학원,한국침례신학대학교 상담복지대학원,본교,대전,"대전광역시 유성구 북유성대로 190 (하기동, 침례신학대학) 글로벌비전센터"
대학원,칼빈대학교 대학원,본교,경기,"경기도 용인시 기흥구 마북로 184 (마북동, 칼빈대학교) "
대학원,칼빈신학대학원,본교,경기,"경기도 용인시 기흥구 마북로 184 (마북동, 칼빈대학교) "
대학원,평택대학교 일반대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,평택대학교 교육대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,평택대학교 사회복지대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,평택대학교 상담대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,평택대학교 물류・정보대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,평택대학교 피어선신학전문대학원,본교,경기,"경기도 평택시 서동대로 3825 (용이동, 평택대학교) "
대학원,차의과학대학교 대학원,본교,경기,"경기도 포천시 해룡로 120 (동교동, 포천중문의과대학) 차의과학대학교"
대학원,차의과학대학교 통합의학대학원,본교,경기,"경기도 포천시 해룡로 120 (동교동, 포천중문의과대학) 차의과학대학교"
대학원,차의과학대학교 의학전문대학원,본교,경기,"경기도 포천시 해룡로 120 (동교동, 포천중문의과대학) 차의과학대학교"
대학원,포항공과대학교 대학원,본교,경북,"경상북도 포항시 남구 청암로 77 (지곡동, 포항공과대학교) "
대학원,포항공과대학교 정보통신대학원,본교,경북,"경상북도 포항시 남구 청암로 77 (지곡동, 포항공과대학교) "
대학원,포항공과대학교 철강대학원,본교,경북,"경상북도 포항시 남구 청암로 77 (지곡동, 포항공과대학교) "
대학원,포항공과대학교 해양대학원,본교,경북,"경상북도 포항시 남구 청암로 77 (지곡동, 포항공과대학교) "
대학원,한국기술교육대학교 대학원,본교,충남,"충청남도 천안시 동남구 병천면 충절로 1600 (가전리, 한국기술교육대학교) "
대학원,한국기술교육대학교 IT융합과학경영산업대학원,본교,충남,"충청남도 천안시 동남구 병천면 충절로 1600 (가전리, 한국기술교육대학교) "
대학원,한국기술교육대학교 테크노인력개발전문대학원,본교,충남,"충청남도 천안시 서북구 과수원길 18 (부대동, 한국기술교육대학교두정IOC캠퍼스) "
대학원,한국성서대학교 대학원,본교,서울,"서울특별시 노원구 동일로214길 32 (상계동, 한국성서대학교) "
대학원,한국성서대학교 사회복지대학원,본교,서울,"서울특별시 노원구 동일로214길 32 (상계동, 한국성서대학교) "
대학원,한국성서대학교 신학대학원,본교,서울,"서울특별시 노원구 동일로214길 32 (상계동, 한국성서대학교) "
대학원,한국성서대학교 보육대학원,본교,서울,"서울특별시 노원구 동일로214길 32 (상계동, 한국성서대학교) "
대학원,한국외국어대학교 일반대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,한국외국어대학교 경영대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,한국외국어대학교 교육대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,한국외국어대학교 국제지역대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,한국외국어대학교 TESOL 대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,한국외국어대학교 법학전문대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,한국외국어대학교 정치행정언론대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,한국외국어대학교 통번역대학원,본교,서울,"서울특별시 동대문구 이문로 107 (이문동, 한국외국어대학교) "
대학원,한국항공대학교 대학원,본교,경기,"경기도 고양시 덕양구 항공대학로 76 (화전동, 한국항공대학교) "
대학원,한국항공대학교 항공산업경영대학원,본교,경기,"경기도 고양시 덕양구 항공대학로 76 (화전동, 한국항공대학교) "
대학원,한국항공대학교 항공・경영대학원,본교,경기,"경기도 고양시 덕양구 항공대학로 76 (화전동, 한국항공대학교) "
대학원,한남대학교 대학원,본교,대전,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) "
대학원,한남대학교 경영대학원,본교,대전,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) "
대학원,한남대학교 교육대학원,본교,대전,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) "
대학원,한남대학교 학제신학대학원,본교,대전,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) "
대학원,한남대학교 사회문화대학원,본교,대전,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) "
대학원,한남대학교 국방전략대학원,본교,대전,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) "
대학원,한남대학교 경영산업대학원,본교,대전,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) "
대학원,한남대학교 행정복지대학원,본교,대전,"대전광역시 대덕구 한남로 70 (오정동, 한남대학교) "
대학원,한동대학교 일반대학원,본교,경북,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) 현동홀 119호"
대학원,한동대학교 교육대학원,본교,경북,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) "
대학원,한동대학교 국제경영대학원,본교,경북,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) "
대학원,한동대학교 통역번역대학원,본교,경북,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) "
대학원,한동대학교 상담대학원,본교,경북,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) "
대학원,한동대학교 국제법률대학원,본교,경북,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) "
대학원,한동대학교 국제개발협력대학원,본교,경북,"경상북도 포항시 북구 흥해읍 한동로 558 (남송리, 한동대학교) "
대학원,한라대학교 정보산업대학원,본교,강원,"강원도 원주시 흥업면 한라대길 28 (흥업리, 한라대학교) "
대학원,한림대학교 대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한림대학교 경영대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한림대학교 국제학대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한림대학교 보건대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한림대학교 사회복지대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한림대학교 간호대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한림대학교 임상치의학대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한림대학교 보건과학대학원,본교,강원,"강원도 춘천시 한림대학길 1 (옥천동, 한림대학교) "
대학원,한서대학교 대학원,본교,충남,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) "
대학원,한서대학교 교육대학원,본교,충남,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) "
대학원,한서대학교 예술대학원,본교,충남,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) "
대학원,한서대학교 정보산업대학원,본교,충남,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) "
대학원,한서대학교 건강증진대학원,본교,충남,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) "
대학원,한서대학교 국제예술디자인대학원,본교,충남,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교) "
대학원,한성대학교 일반대학원,본교,서울,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) "
대학원,한성대학교 경영대학원,본교,서울,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) "
대학원,한성대학교 교육대학원,본교,서울,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) "
대학원,한성대학교 예술대학원,본교,서울,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) "
대학원,한성대학교 행정대학원,본교,서울,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) "
대학원,한성대학교 부동산대학원,본교,서울,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) "
대학원,한성대학교 지식서비스&컨설팅대학원,본교,서울,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) "
대학원,한성대학교 국방과학대학원,본교,서울,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교) "
대학원,한세대학교 대학원,본교,경기,경기도 군포시 한세로 30 (당정동) 
대학원,한세대학교 사회복지대학원,본교,경기,경기도 군포시 한세로 30 (당정동) 
대학원,한세대학교 경찰법무대학원,본교,경기,경기도 군포시 한세로 30 (당정동) 
대학원,한세대학교 피아노페다고지대학원,본교,경기,경기도 군포시 한세로 30 (당정동) 
대학원,한세대학교 치료상담대학원,본교,경기,경기도 군포시 한세로 30 (당정동) 
대학원,한세대학교 영산신학대학원,본교,경기,경기도 군포시 한세로 30 (당정동) 
대학원,한세대학교 경찰법무・경영대학원,본교,경기,경기도 군포시 한세로 30 (당정동) 
대학원,한신대학교 대학원,본교,경기,"경기도 오산시 한신대길 137 (양산동, 한신대학교) "
대학원,한신대학교 교육대학원,본교,경기,"경기도 오산시 한신대길 137 (양산동, 한신대학교) "
대학원,한신대학교 문예창작대학원,본교,경기,"경기도 오산시 한신대길 137 (양산동, 한신대학교) "
대학원,한신대학교 신학대학원,본교,서울,"서울특별시 강북구 인수봉로 159 (수유동, 한신대학교신학대학원) "
대학원,한신대학교 사회복지실천대학원,본교,경기,"경기도 오산시 한신대길 137 (양산동, 한신대학교) "
대학원,한신대학교 정신분석대학원,본교,경기,"경기도 오산시 한신대길 137 (양산동, 한신대학교) "
대학원,한양대학교(ERICA) 대학원,분교,경기,"경기도 안산시 상록구 한양대학로 55 (사동, 한양대학교) "
